StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Age,Gender,screener1_nicks,Ethnicity_1,Ethnicity_2,Ethnicity_3,Ethnicity_4,Ethnicity_5,Ethnicity_6,Ethnicity_6_TEXT,1_interesting_1,2_interesting_2,3_interesting_3,4_interesting_4,5_interesting_5,6_interesting_6,7_interesting_7,8_interesting_8,9_interesting_9,10_interesting_10,11_interesting_11,12_interesting_12,13_interesting_13,14_interesting_14,15_interesting_15,16_interesting_16,17_interesting_17,18_interesting_18,19_interesting_19,20_interesting_20,21_interesting_21,22_interesting_22,23_interesting_23,24_interesting_24,25_interesting_25,26_interesting_26,27_interesting_27,28_interesting_28,29_interesting_29,30_interesting_30,31_interesting_31,32_interesting_32,33_interesting_33,34_interesting_34,35_interesting_35,36_interesting_36,37_interesting_37,38_interesting_38,39_interesting_39,40_interesting_40,education,Income,Party,Party_6_TEXT,screener2_1,screener2_2,screener2_3,screener2_4,screener2_5,screener2_6,Social_Conserv,Economic_Conserv,god,Q215,Q216,Q219,Q218,screener3_1,screener3_2,screener3_3,screener3_4,screener3_5,screener3_6,screener3_7,screener3_8,screener3_9,screener3_9_TEXT,1_belief1_1,1_belief2_1,2_belief1_2,2_belief2_2,3_belief1_3,3_belief2_3,4_belief1_4,4_belief2_4,5_belief1_5,5_belief2_5,6_belief1_6,6_belief2_6,7_belief1_7,7_belief2_7,8_belief1_8,8_belief2_8,9_belief1_9,9_belief2_9,10_belief1_10,10_belief2_10,11_belief1_11,11_belief2_11,12_belief1_12,12_belief2_12,13_belief1_13,13_belief2_13,14_belief1_14,14_belief2_14,15_belief1_15,15_belief2_15,16_belief1_16,16_belief2_16,17_belief1_17,17_belief2_17,18_belief1_18,18_belief2_18,19_belief1_19,19_belief2_19,20_belief1_20,20_belief2_20,21_belief1_21,21_belief2_21,22_belief1_22,22_belief2_22,23_belief1_23,23_belief2_23,24_belief1_24,24_belief2_24,25_belief1_25,25_belief2_25,26_belief1_26,26_belief2_26,27_belief1_27,27_belief2_27,28_belief1_28,28_belief2_28,29_belief1_29,29_belief2_29,30_belief1_30,30_belief2_30,31_belief1_31,31_belief2_31,32_belief1_32,32_belief2_32,33_belief1_33,33_belief2_33,34_belief1_34,34_belief2_34,35_belief1_35,35_belief2_35,36_belief1_36,36_belief2_36,37_belief1_37,37_belief2_37,38_belief1_38,38_belief2_38,39_belief1_39,39_belief2_39,40_belief1_40,40_belief2_40,Random,Google,Comments,Length,mTurkCode,participantId,assignmentId,projectId,rid,gender,hhi,ethnicity,hispanic,education,political_party,region,zip,loopOrder,condition,FL_71_DO_FL_72,FL_71_DO_FL_73
3/18/2024 11:20,3/18/2024 11:30,0,174.209.105.164,85,561,0,3/20/2024 12:19,R_6m1E7Xnpqg1up45,,,,,,,anonymous,EN,35,1,5,1,,,,,,,,,0,,3,,0,0,,0,,0,0,,0,,,3,,0,3,3,,3,,,,,,0,3,3,,3,,3,3,,3,,5,11,1,,,,1,,1,,3,3,8,,2,2,,,,1,,,,,,,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,65f877c6-8249-1a1c-d81f-66d9e164f3c2,1,21,1,1,8,1,1,11234,,2,,1
3/18/2024 11:18,3/18/2024 11:19,0,173.17.242.234,22,50,0,3/20/2024 12:19,R_2x9Sc5T8y4iijDP,,,,,,,anonymous,EN,27,1,5,1,,,,,,,,,0,,,,,,0,,,,0,,,,,,0,,,,,,,,,,,,0,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65f87767-65d8-87e5-e6b4-f2c2f31446ca,1,25,1,1,4,3,2,61611,,,,
3/18/2024 18:59,3/18/2024 19:08,0,107.184.228.59,22,514,0,3/20/2024 12:19,R_3zN88bdAYsoJq25,,,,,,,anonymous,EN,62,2,5,1,,,,,,,,0,0,,,,,0,,,,,0,0,,,0,3,3,,,,3,,3,3,,,,,0,,3,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65f8e356-2a2e-537c-6164-ff3f826c76f8,2,3,1,1,,1,4,90046,,,,
3/18/2024 19:01,3/18/2024 19:09,0,70.23.32.50,78,487,0,3/20/2024 12:19,R_7IykITt1XO3SvJU,,,,,,,anonymous,EN,44,1,5,1,,,,,,,0,3,,,,,0,,,,3,3,3,0,3,,,3,,0,0,,,0,,,,,0,3,,0,,,3,0,0,0,,0,3,7,1,,,,1,,1,,3,3,1,,2,2,,1,,,,1,,,,,,,,,0,,0,,,,,,,,0,,,,,,,,,,,,,,1,,,,,,0,,,,,,,,0,,0,,,,1,,,,,,,,0,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,65f8e3b6-4804-b432-1971-d1ea3d5f7952,1,,1,1,,,1,10467,,2,,1
3/18/2024 11:18,3/18/2024 11:18,0,172.59.222.198,4,5,0,3/20/2024 12:19,R_74ZO0APEJ4F92CZ,,,,,,,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65f8774b-3535-f3d7-e3a9-a13bfba33735,2,6,16,1,,,3,27576,,,,
3/18/2024 18:58,3/18/2024 19:19,0,67.181.128.221,4,1216,0,3/20/2024 12:19,R_6FQK3Ko5ZOLeb5A,,,,,,,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65f8e346-1870-0790-9cff-8d932694676a,2,23,1,1,,1,4,95630,,,,
3/18/2024 11:18,3/18/2024 14:49,0,174.194.96.143,22,12677,0,3/20/2024 12:19,R_1YlSHpZ5zzWKokV,,,,,,,anonymous,EN,,2,5,1,,,,,,,,,0,,,,0,,,,,,0,0,,,,,,0,3,0,,,,,0,,,,0,3,,,0,0,,3,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65f8773d-f986-a0cc-cb1b-33564161cd39,2,11,1,1,,2,2,53185,,,,
3/18/2024 11:17,3/18/2024 11:17,0,45.20.222.147,22,25,0,3/20/2024 12:19,R_6ESg4JA6AEMjOZA,,,,,,,anonymous,EN,,1,5,1,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65f87717-927a-14c6-6aec-3f4ef8390510,1,7,2,1,,,2,46406,,,,
3/18/2024 11:17,3/18/2024 11:24,0,174.218.34.68,78,435,0,3/20/2024 12:19,R_76mUzN2srWgqJe8,,,,,,,anonymous,EN,,2,5,,1,,,,,,,,0,0,0,,,0,,,,0,,,,,0,0,0,0,,0,0,,0,0,0,,0,0,0,,3,,,0,,,3,,6,11,6,,,1,,,,,3,3,8,,,,,,,,,,,,,1,,,,,,,,,,,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65f8771b-af62-40fa-45ea-e6fed9792a99,2,27,2,1,,,3,35111,,1,1,
3/18/2024 18:58,3/18/2024 19:02,0,73.42.52.13,22,271,0,3/20/2024 12:19,R_3TLZFt1rm82eHxI,,,,,,,anonymous,EN,24,2,5,1,,,,,,,,3,,,,0,,,,,,,,3,0,,,,0,,3,0,,,,0,,3,0,0,0,,,0,,3,0,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65f8e324-1a2b-8894-0c2d-f11e5f422bcf,2,2,1,1,,,3,32413,,,,
3/18/2024 18:58,3/18/2024 19:06,0,166.205.159.74,78,493,0,3/20/2024 12:19,R_1kgLp7GfFDZK6Jm,,,,,,,anonymous,EN,28,2,5,1,,,,,,,0,0,0,3,3,3,,0,3,,,0,,3,,3,0,,3,,,,,,,,0,,0,0,0,,,3,,,3,,,0,3,9,2,,,,1,,,,3,3,1,2,,,2,,,1,1,,,1,1,,,,,,1,,1,,,,,,0,,1,,,,1,,1,,1,,1,,,,1,,1,,0,,0,,,,1,,0,,1,,,,,,1,,1,,1,,0,,1,,1,,0,,,,1,,1,,,,1,,1,,1,,1,,,,1,,,,,,,,,65f8e32f-aba5-2f04-c596-2e7850c1c4d7,2,,1,1,,,3,34957,,2,,1
3/18/2024 11:17,3/18/2024 11:17,0,172.59.24.252,4,5,0,3/20/2024 12:19,R_86mODonTGjnFwob,,,,,,,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65f8770b-ca90-9ecb-fb2c-4f8325ad7619,1,4,1,1,,,1,16502,,,,
3/18/2024 11:17,3/18/2024 11:17,0,172.59.33.134,22,39,0,3/20/2024 12:19,R_8joIPxhxX7TuUv2,,,,,,,anonymous,EN,42,2,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65f8770e-7cac-e099-5069-a952ef1c6edc,2,,1,1,,,2,45224,,,,
3/18/2024 18:57,3/18/2024 18:57,0,23.162.0.2,4,19,0,3/20/2024 12:19,R_5f9PM5KQP8D4wjq,,,,,,,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65f8e2ba-b0e0-9725-a97e-a4d9e9e6b4c1,1,27,1,1,,,4,89048,,,,
3/18/2024 18:56,3/18/2024 19:07,0,107.77.228.126,70,663,0,3/20/2024 12:19,R_2gH1AyPsuMBrmbg,,,,,,,anonymous,EN,,2,5,1,,,,,,,,0,,0,,0,0,0,,,0,,,,,,,3,0,,0,3,,,,,0,,3,3,3,,3,3,0,3,3,3,,,3,4,2,,,,1,,,,5,5,8,1,,,2,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65f8e2c3-e9ef-f134-bb64-5fff01adf564,2,6,1,14,,,4,86327,,1,1,
3/18/2024 18:56,3/18/2024 19:10,0,72.220.104.29,70,844,0,3/20/2024 12:19,R_20ZpWojeztCEd6G,,,,,,,anonymous,EN,,2,5,1,,,,,,,0,,,,,3,0,0,,,,3,3,,,,0,,,0,,3,,,0,,,0,3,0,,,0,0,0,,0,3,0,0,3,2,3,,,,1,,,,2,2,7,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65f8e2af-2c64-afb9-6689-e6b784f8f12c,2,,15,1,,,4,91932,,1,1,
3/18/2024 11:17,3/18/2024 11:17,0,174.225.52.115,4,7,0,3/20/2024 12:19,R_1J5ZGr1djm0YeM9,,,,,,,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65f87714-50e3-16bd-b2e1-f6a0c57017c6,2,27,16,1,,4,3,23002,,,,
3/18/2024 11:16,3/18/2024 11:17,0,135.26.220.216,4,14,0,3/20/2024 12:19,R_53jcSznd2mVhHcl,,,,,,,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65f876c7-a60c-7f73-8d9c-eb24a3d68556,1,1,1,1,,4,2,62051,,,,
3/18/2024 11:16,3/18/2024 11:22,0,162.251.242.148,78,348,0,3/20/2024 12:19,R_3ATDAA63BPGwskB,,,,,,,anonymous,EN,47,2,5,1,,,,,,,,0,,,,0,0,,0,,,0,,0,,0,0,0,0,,,0,0,,0,0,0,,,,,0,0,0,,0,,,,0,4,8,2,,,,1,,1,,3,3,8,2,,,2,,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65f876c2-a64e-f69e-b47e-27e603388220,2,15,1,1,7,2,3,76049,,1,1,
3/18/2024 18:57,3/18/2024 18:57,0,108.54.218.54,4,19,0,3/20/2024 12:19,R_1oAYxX1Emd3zV44,,,,,,,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65f8e2aa-76da-fc43-5021-04150d2007b9,1,7,1,1,,,1,10605,,,,
3/18/2024 18:56,3/18/2024 18:56,0,174.107.87.223,4,12,0,3/20/2024 12:19,R_3ezTJwuFs63ZpOm,,,,,,,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65f8e287-3df2-cd4b-4a9f-230864434ce2,2,5,1,1,,1,3,29575,,,,
3/18/2024 11:16,3/18/2024 11:24,0,172.56.12.79,85,447,0,3/20/2024 12:19,R_7Lwfh5Jp4LA5prq,,,,,,,anonymous,EN,48,2,5,1,,,,,,,,0,,0,0,0,0,3,0,,3,0,,,0,,,,,0,,0,0,0,0,0,,,,0,,,,0,,0,,3,,,3,8,3,,,1,,,,,5,5,8,,,,,,,,1,1,1,,,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,,0,,1,,1,,1,,1,,1,,1,,1,,1,,0,,1,,1,,0,,1,,0,,1,,1,,1,,1,,1,,1,,,,,,,,,,65f876fd-c245-eb81-b0f6-ab448cfba700,2,16,1,1,,,2,56071,,1,1,
3/18/2024 11:16,3/18/2024 11:16,0,73.48.20.30,4,16,0,3/20/2024 12:19,R_7mVIwQS1nYS82DD,,,,,,,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65f876e9-3570-d48e-3ff9-c1f412ae1dff,2,27,1,1,,4,2,64015,,,,
3/18/2024 11:16,3/18/2024 11:17,0,76.114.115.10,4,35,0,3/20/2024 12:19,R_3vifm1BhoJxR3Sl,,,,,,,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65f876e4-8708-dda2-1101-3eed95d0b7ed,1,1,2,1,,,3,37208,,,,
3/18/2024 17:51,3/18/2024 18:00,0,172.58.206.236,78,573,0,3/20/2024 12:19,R_272vK4paAc3cE7C,,,,,,,anonymous,EN,59,2,5,1,,,,,,,0,,,0,,,,,3,,0,0,,0,0,,,3,0,,3,,,,3,,0,,3,3,3,3,,0,3,3,,,,3,4,3,2,,,,1,,,,3,3,8,2,,,2,,,,,,,,,1,Local,,,,0,,0,,1,,1,,1,,1,,1,,0,,0,,1,,1,,0,,1,,1,,,,0,,1,,0,,1,,1,,1,,1,,1,,1,,1,,0,,1,,,,1,,0,,1,,,,1,,,,1,,,,1,,,,1,,,,,,,,,65f8d367-bd63-30a5-54b1-2cc83423e0fd,2,2,16,1,6,2,1,19720,,2,,1
3/18/2024 11:16,3/18/2024 11:23,0,69.120.228.9,78,391,0,3/20/2024 12:19,R_127W2KUZn0vpAat,,,,,,,anonymous,EN,52,2,5,,1,,,,,,,0,0,,,0,0,0,0,0,0,,0,0,0,0,0,,0,0,,0,,,0,,,,0,,,,,,,,,0,,0,2,1,1,,,,1,,,,3,3,7,,2,2,,,,,,,,,,1,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65f876f1-09ef-5ac8-c6ea-0ed94e7a2caa,2,1,2,13,4,1,1,11226,,1,1,
3/18/2024 17:35,3/18/2024 17:36,0,172.249.233.153,4,60,0,3/20/2024 12:19,R_2yFdmcFwmxDAOgF,,,,,,,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65f8cf8a-a9b5-1f6a-d586-d8c0b7a436a5,2,,10,1,,,4,90047,,,,
3/18/2024 17:20,3/18/2024 18:05,0,172.56.201.136,78,2703,0,3/20/2024 12:19,R_29idE2V1xdnkJSF,,,,,,,anonymous,EN,49,2,5,1,,,,,1,,,,,0,,3,3,3,,,3,3,3,3,0,,3,,,0,3,0,,,3,0,,,,,3,,,,0,0,,3,,3,3,1,3,,,,1,,1,,3,3,8,,,,,,,,,1,,,,,,,,,1,,0,,,,,,1,,,,0,,,,,,,,,,,,0,,,,,,,,0,,,,,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,65f8cc11-c49e-715d-f5d3-313b80e56047,2,,1,2,,,4,83705,,2,,1
3/18/2024 11:15,3/18/2024 11:16,0,71.82.246.92,4,11,0,3/20/2024 12:19,R_70PznkxmnYbVUe1,,,,,,,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65f876c0-b53a-c227-8a64-757ffc0a310f,2,27,1,1,,,2,53548,,,,
3/18/2024 17:19,3/18/2024 17:20,0,4.7.25.147,22,62,0,3/20/2024 12:19,R_3KxtZnEaKe4BGJE,,,,,,,anonymous,EN,52,1,5,,,,,,1,hebrew,,,,,,,,,,,,,,,,,0,,,0,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65f8cc0e-18a4-c862-a4b1-b29a7884bcb8,1,1,16,1,,,4,92311,,,,
3/18/2024 11:15,3/18/2024 11:15,0,73.72.238.51,4,8,0,3/20/2024 12:19,R_2ql1MPIfXzdRQLq,,,,,,,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65f8769f-f869-047f-2c5a-55fe0a529bec,1,6,1,1,,1,2,60714,,,,
3/18/2024 11:15,3/18/2024 11:17,0,74.195.172.18,22,96,0,3/20/2024 12:19,R_5Ecqpw0UI4Z4LVe,,,,,,,anonymous,EN,,1,5,1,,,,,,,,,,,,0,0,,,3,,,3,,,,,,,0,,,,,,,,,,,0,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65f87685-d6e1-66ca-4940-e2bab2941820,1,4,1,1,,2,3,73018,,,,
3/18/2024 17:16,3/18/2024 17:17,0,172.56.219.248,4,36,0,3/20/2024 12:19,R_14bdYklAtwUZrGh,,,,,,,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65f8cb4d-0aa5-b243-9279-ba6ca689bf67,2,1,10,16,6,4,1,19533,,,,
3/18/2024 11:15,3/18/2024 11:17,0,173.218.209.104,22,129,0,3/20/2024 12:19,R_3lAdXTjWVf1kQvW,,,,,,,anonymous,EN,34,2,5,1,,,,,,,,,0,,,,,,,,,,,3,,0,,0,,3,,0,,3,,0,0,,,0,,,3,0,,0,3,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65f876a1-1874-8169-fe72-829edd7c37a2,2,2,1,1,,,3,26101,,,,
3/18/2024 17:53,3/18/2024 17:53,0,97.127.226.29,4,3,0,3/20/2024 12:19,R_5OFdgcEtiqvzD1f,,,,,,,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65f8d404-ceff-a2e4-e9ec-3efe01657c10,2,27,16,1,,2,2,52002,,,,
3/18/2024 17:14,3/18/2024 17:14,0,172.59.107.142,4,4,0,3/20/2024 12:19,R_5k1ZSMim9FNV92i,,,,,,,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65f8caaf-82f9-9952-097c-24c528951bf9,2,7,15,1,,,3,32504,,,,
3/18/2024 11:14,3/18/2024 11:15,0,207.229.140.130,4,16,0,3/20/2024 12:19,R_7tXpZSvQqASgQwh,,,,,,,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65f87681-61db-a554-559f-629f79286e79,2,27,1,2,,,2,60110,,,,
3/18/2024 11:14,3/18/2024 11:28,0,68.231.217.197,78,829,0,3/20/2024 12:19,R_5o54rZV3vBCWZcv,,,,,,,anonymous,EN,,1,5,1,,,,,,,,,0,,3,0,,,0,0,,,0,0,,0,0,0,0,0,,0,,,0,,,,0,,0,0,3,,0,0,,,,,3,1,2,,,,,,1,,3,3,8,2,,,1,,,1,,,,,,1,Live TV News,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65f8767c-63df-ef63-3e97-56dbbeb4748e,1,1,1,1,,5,4,92691,,1,1,
3/18/2024 17:12,3/18/2024 17:12,0,71.92.119.47,19,44,0,3/20/2024 12:19,R_3uVAxsTHYaSNbF1,,,,,,,anonymous,EN,,2,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65f8ca1f-b099-b2bd-5fa3-cf9076f3437b,2,21,1,2,,2,4,97530,,,,
3/18/2024 17:11,3/18/2024 17:11,0,76.82.220.189,4,19,0,3/20/2024 12:19,R_338bl4IoZF9T2al,,,,,,,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65f8ca18-dfe2-c0f4-f6ca-78bd554f8c88,1,1,6,1,,3,4,90745,,,,
